[2026-03-11 02:01:31] ========== TRAINING START ==========
[2026-03-11 02:01:31] Duration: 10h 0m 0s
[2026-03-11 02:01:31] Dataset: climbmix
[2026-03-11 02:01:31] Shards: 10
[2026-03-11 02:01:31] Workers: 39
[2026-03-11 02:01:31] ====================================
[2026-03-11 02:01:36] Using 'uv' runner to start training (TIME_BUDGET=36000s)
🔍 Verifying required packages...
📦 [Fallback] Installing missing dependency: psutil...
✅ Successfully installed psutil
Vocab size: 8,192
🔨 Building model: depth=8, batch_size=96
Pre-build | VRAM - Allocated: 0.0GB | Reserved: 0.0GB | Available: 70.7GB | Total: 79.2GB
✅ Model built successfully with 8 layers
Post-build | VRAM - Allocated: 0.5GB | Reserved: 0.6GB | Available: 70.1GB | Total: 79.2GB
Parameter counts:
  wte                     : 8,388,608
  value_embeds            : 33,554,432
  lm_head                 : 8,388,608
  transformer_matrices    : 100,664,320
  scalars                 : 16
  total                   : 150,995,984
Estimated FLOPs per token: 7.801467e+08
Gradient accumulation steps: 5 (adjusted batch: 983,040 tokens)
Scaling AdamW LRs by 1/sqrt(1024/768) = 0.866025
🚀 Starting training with CURRENT_BATCH_SIZE=96, CURRENT_DEPTH=8
Time budget: 36000s
Gradient accumulation steps: 5
step 00000 (0.0%) | loss: 9.011393 | lrm: 1.00 | dt: 21953ms | tok/sec: 44,779 | mfu: 0.7% | epoch: 1 | remaining: 36000s    [2026-03-11 02:02:05] ✓ Training initialization complete, timer started
step 03469 (92.6%) | loss: 2.342927 | lrm: 0.15 | dt: 8014ms | tok/sec: 122,664 | mfu: 1.9% | epoch: 7 | remaining: 2673s    
step 03470 (92.6%) | loss: 2.347728 | lrm: 0.15 | dt: 8025ms | tok/sec: 122,499 | mfu: 1.9% | epoch: 7 | remaining: 2665s    
step 03471 (92.6%) | loss: 2.352903 | lrm: 0.15 | dt: 8018ms | tok/sec: 122,603 | mfu: 1.9% | epoch: 7 | remaining: 2657s    
step 03472 (92.6%) | loss: 2.352964 | lrm: 0.15 | dt: 7994ms | tok/sec: 122,967 | mfu: 1.9% | epoch: 7 | remaining: 2649s    
step 03473 (92.6%) | loss: 2.354714 | lrm: 0.15 | dt: 8038ms | tok/sec: 122,297 | mfu: 1.9% | epoch: 7 | remaining: 2641s    
step 03474 (92.7%) | loss: 2.348563 | lrm: 0.15 | dt: 8037ms | tok/sec: 122,312 | mfu: 1.9% | epoch: 7 | remaining: 2633s    
step 03475 (92.7%) | loss: 2.350968 | lrm: 0.15 | dt: 8008ms | tok/sec: 122,760 | mfu: 1.9% | epoch: 7 | remaining: 2625s    
step 03476 (92.7%) | loss: 2.354059 | lrm: 0.15 | dt: 7979ms | tok/sec: 123,203 | mfu: 1.9% | epoch: 7 | remaining: 2617s    
step 03477 (92.7%) | loss: 2.346990 | lrm: 0.15 | dt: 8012ms | tok/sec: 122,698 | mfu: 1.9% | epoch: 7 | remaining: 2609s    
step 03478 (92.8%) | loss: 2.341950 | lrm: 0.14 | dt: 8040ms | tok/sec: 122,263 | mfu: 1.9% | epoch: 7 | remaining: 2601s    
step 03479 (92.8%) | loss: 2.344906 | lrm: 0.14 | dt: 8002ms | tok/sec: 122,852 | mfu: 1.9% | epoch: 7 | remaining: 2593s    
step 03480 (92.8%) | loss: 2.345456 | lrm: 0.14 | dt: 8102ms | tok/sec: 121,337 | mfu: 1.9% | epoch: 7 | remaining: 2585s    
step 03481 (92.8%) | loss: 2.344303 | lrm: 0.14 | dt: 8066ms | tok/sec: 121,874 | mfu: 1.9% | epoch: 7 | remaining: 2577s    
step 03482 (92.8%) | loss: 2.347980 | lrm: 0.14 | dt: 8058ms | tok/sec: 121,988 | mfu: 1.9% | epoch: 7 | remaining: 2569s    
step 03483 (92.9%) | loss: 2.345496 | lrm: 0.14 | dt: 8012ms | tok/sec: 122,694 | mfu: 1.9% | epoch: 7 | remaining: 2561s    
step 03484 (92.9%) | loss: 2.340151 | lrm: 0.14 | dt: 8025ms | tok/sec: 122,492 | mfu: 1.9% | epoch: 7 | remaining: 2553s    
step 03485 (92.9%) | loss: 2.344733 | lrm: 0.14 | dt: 7998ms | tok/sec: 122,910 | mfu: 1.9% | epoch: 7 | remaining: 2545s    
step 03486 (92.9%) | loss: 2.345828 | lrm: 0.14 | dt: 7981ms | tok/sec: 123,174 | mfu: 1.9% | epoch: 7 | remaining: 2537s    
step 03487 (93.0%) | loss: 2.343277 | lrm: 0.14 | dt: 7945ms | tok/sec: 123,724 | mfu: 1.9% | epoch: 7 | remaining: 2529s    
step 03488 (93.0%) | loss: 2.346200 | lrm: 0.14 | dt: 8014ms | tok/sec: 122,662 | mfu: 1.9% | epoch: 7 | remaining: 2521s    
step 03489 (93.0%) | loss: 2.344654 | lrm: 0.14 | dt: 8043ms | tok/sec: 122,222 | mfu: 1.9% | epoch: 7 | remaining: 2513s    
step 03490 (93.0%) | loss: 2.344606 | lrm: 0.14 | dt: 8030ms | tok/sec: 122,425 | mfu: 1.9% | epoch: 7 | remaining: 2505s    
step 03491 (93.0%) | loss: 2.345585 | lrm: 0.14 | dt: 8063ms | tok/sec: 121,924 | mfu: 1.9% | epoch: 7 | remaining: 2497s    
step 03492 (93.1%) | loss: 2.343955 | lrm: 0.14 | dt: 7983ms | tok/sec: 123,135 | mfu: 1.9% | epoch: 7 | remaining: 2489s    
step 03493 (93.1%) | loss: 2.341452 | lrm: 0.14 | dt: 7964ms | tok/sec: 123,439 | mfu: 1.9% | epoch: 7 | remaining: 2481s    
step 03494 (93.1%) | loss: 2.344173 | lrm: 0.14 | dt: 8008ms | tok/sec: 122,764 | mfu: 1.9% | epoch: 7 | remaining: 2473s    
step 03495 (93.1%) | loss: 2.339087 | lrm: 0.14 | dt: 8050ms | tok/sec: 122,122 | mfu: 1.9% | epoch: 7 | remaining: 2465s    
step 03496 (93.2%) | loss: 2.340122 | lrm: 0.14 | dt: 8038ms | tok/sec: 122,292 | mfu: 1.9% | epoch: 7 | remaining: 2457s    
step 03497 (93.2%) | loss: 2.338556 | lrm: 0.14 | dt: 8069ms | tok/sec: 121,824 | mfu: 1.9% | epoch: 7 | remaining: 2449s    
step 03498 (93.2%) | loss: 2.338813 | lrm: 0.14 | dt: 7982ms | tok/sec: 123,158 | mfu: 1.9% | epoch: 7 | remaining: 2441s    
step 03499 (93.2%) | loss: 2.334950 | lrm: 0.14 | dt: 8067ms | tok/sec: 121,853 | mfu: 1.9% | epoch: 7 | remaining: 2433s    
step 03500 (93.2%) | loss: 2.338476 | lrm: 0.14 | dt: 8122ms | tok/sec: 121,036 | mfu: 1.9% | epoch: 7 | remaining: 2424s    
step 03501 (93.3%) | loss: 2.343019 | lrm: 0.13 | dt: 8062ms | tok/sec: 121,938 | mfu: 1.9% | epoch: 7 | remaining: 2416s    
step 03502 (93.3%) | loss: 2.343705 | lrm: 0.13 | dt: 8038ms | tok/sec: 122,300 | mfu: 1.9% | epoch: 7 | remaining: 2408s    
step 03503 (93.3%) | loss: 2.338019 | lrm: 0.13 | dt: 8025ms | tok/sec: 122,491 | mfu: 1.9% | epoch: 7 | remaining: 2400s    
step 03504 (93.3%) | loss: 2.343980 | lrm: 0.13 | dt: 8022ms | tok/sec: 122,543 | mfu: 1.9% | epoch: 7 | remaining: 2392s    
step 03505 (93.4%) | loss: 2.338426 | lrm: 0.13 | dt: 8002ms | tok/sec: 122,854 | mfu: 1.9% | epoch: 7 | remaining: 2384s    
step 03506 (93.4%) | loss: 2.343624 | lrm: 0.13 | dt: 7986ms | tok/sec: 123,099 | mfu: 1.9% | epoch: 7 | remaining: 2376s    
step 03507 (93.4%) | loss: 2.340535 | lrm: 0.13 | dt: 7979ms | tok/sec: 123,207 | mfu: 1.9% | epoch: 7 | remaining: 2368s    
step 03508 (93.4%) | loss: 2.338872 | lrm: 0.13 | dt: 8010ms | tok/sec: 122,731 | mfu: 1.9% | epoch: 7 | remaining: 2360s    
step 03509 (93.4%) | loss: 2.334823 | lrm: 0.13 | dt: 8048ms | tok/sec: 122,143 | mfu: 1.9% | epoch: 7 | remaining: 2352s    
step 03510 (93.5%) | loss: 2.337749 | lrm: 0.13 | dt: 8087ms | tok/sec: 121,551 | mfu: 1.9% | epoch: 7 | remaining: 2344s    
step 03511 (93.5%) | loss: 2.340013 | lrm: 0.13 | dt: 8022ms | tok/sec: 122,543 | mfu: 1.9% | epoch: 7 | remaining: 2336s    
step 03512 (93.5%) | loss: 2.335294 | lrm: 0.13 | dt: 8003ms | tok/sec: 122,831 | mfu: 1.9% | epoch: 7 | remaining: 2328s    
step 03513 (93.5%) | loss: 2.333063 | lrm: 0.13 | dt: 7979ms | tok/sec: 123,203 | mfu: 1.9% | epoch: 7 | remaining: 2320s    
step 03514 (93.6%) | loss: 2.336899 | lrm: 0.13 | dt: 7991ms | tok/sec: 123,014 | mfu: 1.9% | epoch: 7 | remaining: 2312s    
step 03515 (93.6%) | loss: 2.342448 | lrm: 0.13 | dt: 8015ms | tok/sec: 122,643 | mfu: 1.9% | epoch: 7 | remaining: 2304s    
step 03516 (93.6%) | loss: 2.345928 | lrm: 0.13 | dt: 8017ms | tok/sec: 122,621 | mfu: 1.9% | epoch: 7 | remaining: 2296s    
step 03517 (93.6%) | loss: 2.341285 | lrm: 0.13 | dt: 8005ms | tok/sec: 122,800 | mfu: 1.9% | epoch: 7 | remaining: 2288s    
step 03518 (93.6%) | loss: 2.335056 | lrm: 0.13 | dt: 8028ms | tok/sec: 122,451 | mfu: 1.9% | epoch: 7 | remaining: 2280s    
step 03519 (93.7%) | loss: 2.334353 | lrm: 0.13 | dt: 8004ms | tok/sec: 122,815 | mfu: 1.9% | epoch: 7 | remaining: 2272s    
step 03520 (93.7%) | loss: 2.332907 | lrm: 0.13 | dt: 8137ms | tok/sec: 120,809 | mfu: 1.9% | epoch: 7 | remaining: 2264s    
step 03521 (93.7%) | loss: 2.331578 | lrm: 0.13 | dt: 8140ms | tok/sec: 120,761 | mfu: 1.9% | epoch: 7 | remaining: 2256s    
step 03522 (93.7%) | loss: 2.327678 | lrm: 0.13 | dt: 8046ms | tok/sec: 122,183 | mfu: 1.9% | epoch: 7 | remaining: 2248s    
step 03523 (93.8%) | loss: 2.334758 | lrm: 0.12 | dt: 8034ms | tok/sec: 122,365 | mfu: 1.9% | epoch: 7 | remaining: 2240s    
step 03524 (93.8%) | loss: 2.332811 | lrm: 0.12 | dt: 8070ms | tok/sec: 121,810 | mfu: 1.9% | epoch: 7 | remaining: 2232s    
step 03525 (93.8%) | loss: 2.333665 | lrm: 0.12 | dt: 8054ms | tok/sec: 122,052 | mfu: 1.9% | epoch: 7 | remaining: 2224s    
step 03526 (93.8%) | loss: 2.329585 | lrm: 0.12 | dt: 8079ms | tok/sec: 121,680 | mfu: 1.9% | epoch: 7 | remaining: 2216s    
step 03527 (93.8%) | loss: 2.332831 | lrm: 0.12 | dt: 8030ms | tok/sec: 122,425 | mfu: 1.9% | epoch: 7 | remaining: 2208s    
step 03528 (93.9%) | loss: 2.334149 | lrm: 0.12 | dt: 8035ms | tok/sec: 122,348 | mfu: 1.9% | epoch: 7 | remaining: 2199s    
step 03529 (93.9%) | loss: 2.338864 | lrm: 0.12 | dt: 8007ms | tok/sec: 122,771 | mfu: 1.9% | epoch: 7 | remaining: 2191s    
step 03530 (93.9%) | loss: 2.341045 | lrm: 0.12 | dt: 8059ms | tok/sec: 121,987 | mfu: 1.9% | epoch: 7 | remaining: 2183s    
step 03531 (93.9%) | loss: 2.336034 | lrm: 0.12 | dt: 8033ms | tok/sec: 122,378 | mfu: 1.9% | epoch: 7 | remaining: 2175s    
step 03532 (94.0%) | loss: 2.335466 | lrm: 0.12 | dt: 8036ms | tok/sec: 122,327 | mfu: 1.9% | epoch: 7 | remaining: 2167s    
step 03533 (94.0%) | loss: 2.335711 | lrm: 0.12 | dt: 8052ms | tok/sec: 122,083 | mfu: 1.9% | epoch: 7 | remaining: 2159s    
step 03534 (94.0%) | loss: 2.335009 | lrm: 0.12 | dt: 8047ms | tok/sec: 122,157 | mfu: 1.9% | epoch: 7 | remaining: 2151s    
step 03535 (94.0%) | loss: 2.334767 | lrm: 0.12 | dt: 8082ms | tok/sec: 121,629 | mfu: 1.9% | epoch: 7 | remaining: 2143s    
step 03536 (94.0%) | loss: 2.332204 | lrm: 0.12 | dt: 8061ms | tok/sec: 121,948 | mfu: 1.9% | epoch: 7 | remaining: 2135s    
step 03537 (94.1%) | loss: 2.337454 | lrm: 0.12 | dt: 8060ms | tok/sec: 121,961 | mfu: 1.9% | epoch: 7 | remaining: 2127s    
step 03538 (94.1%) | loss: 2.343211 | lrm: 0.12 | dt: 8021ms | tok/sec: 122,561 | mfu: 1.9% | epoch: 7 | remaining: 2119s    
step 03539 (94.1%) | loss: 2.341774 | lrm: 0.12 | dt: 8066ms | tok/sec: 121,877 | mfu: 1.9% | epoch: 7 | remaining: 2111s    
step 03540 (94.1%) | loss: 2.341471 | lrm: 0.12 | dt: 8078ms | tok/sec: 121,686 | mfu: 1.9% | epoch: 7 | remaining: 2103s    
step 03541 (94.2%) | loss: 2.342016 | lrm: 0.12 | dt: 8030ms | tok/sec: 122,427 | mfu: 1.9% | epoch: 7 | remaining: 2095s    
step 03542 (94.2%) | loss: 2.343936 | lrm: 0.12 | dt: 8017ms | tok/sec: 122,614 | mfu: 1.9% | epoch: 7 | remaining: 2087s    
step 03543 (94.2%) | loss: 2.339898 | lrm: 0.12 | dt: 8025ms | tok/sec: 122,500 | mfu: 1.9% | epoch: 7 | remaining: 2079s    
step 03544 (94.2%) | loss: 2.343106 | lrm: 0.12 | dt: 7982ms | tok/sec: 123,154 | mfu: 1.9% | epoch: 7 | remaining: 2071s    
step 03545 (94.2%) | loss: 2.340872 | lrm: 0.12 | dt: 8010ms | tok/sec: 122,729 | mfu: 1.9% | epoch: 7 | remaining: 2063s    
step 03546 (94.3%) | loss: 2.342109 | lrm: 0.11 | dt: 8043ms | tok/sec: 122,230 | mfu: 1.9% | epoch: 7 | remaining: 2055s    
step 03547 (94.3%) | loss: 2.352785 | lrm: 0.11 | dt: 7990ms | tok/sec: 123,027 | mfu: 1.9% | epoch: 7 | remaining: 2047s    
step 03548 (94.3%) | loss: 2.350600 | lrm: 0.11 | dt: 8007ms | tok/sec: 122,768 | mfu: 1.9% | epoch: 7 | remaining: 2039s    
step 03549 (94.3%) | loss: 2.350972 | lrm: 0.11 | dt: 7982ms | tok/sec: 123,161 | mfu: 1.9% | epoch: 7 | remaining: 2031s    
step 03550 (94.4%) | loss: 2.346397 | lrm: 0.11 | dt: 8091ms | tok/sec: 121,492 | mfu: 1.9% | epoch: 7 | remaining: 2023s    
step 03551 (94.4%) | loss: 2.341227 | lrm: 0.11 | dt: 8075ms | tok/sec: 121,731 | mfu: 1.9% | epoch: 7 | remaining: 2015s    
step 03552 (94.4%) | loss: 2.337696 | lrm: 0.11 | dt: 8047ms | tok/sec: 122,155 | mfu: 1.9% | epoch: 7 | remaining: 2007s    
step 03553 (94.4%) | loss: 2.339908 | lrm: 0.11 | dt: 8033ms | tok/sec: 122,381 | mfu: 1.9% | epoch: 7 | remaining: 1999s    
step 03554 (94.4%) | loss: 2.342993 | lrm: 0.11 | dt: 7996ms | tok/sec: 122,933 | mfu: 1.9% | epoch: 7 | remaining: 1991s    
step 03555 (94.5%) | loss: 2.336768 | lrm: 0.11 | dt: 8053ms | tok/sec: 122,077 | mfu: 1.9% | epoch: 7 | remaining: 1983s    
step 03556 (94.5%) | loss: 2.334677 | lrm: 0.11 | dt: 7993ms | tok/sec: 122,994 | mfu: 1.9% | epoch: 7 | remaining: 1975s    
step 03557 (94.5%) | loss: 2.334915 | lrm: 0.11 | dt: 8055ms | tok/sec: 122,036 | mfu: 1.9% | epoch: 7 | remaining: 1966s    
step 03558 (94.5%) | loss: 2.334851 | lrm: 0.11 | dt: 7653ms | tok/sec: 128,450 | mfu: 2.0% | epoch: 7 | remaining: 1959s    
step 03559 (94.6%) | loss: 2.336565 | lrm: 0.11 | dt: 7707ms | tok/sec: 127,544 | mfu: 2.0% | epoch: 7 | remaining: 1951s    
step 03560 (94.6%) | loss: 2.337262 | lrm: 0.11 | dt: 7665ms | tok/sec: 128,242 | mfu: 2.0% | epoch: 7 | remaining: 1943s    
step 03561 (94.6%) | loss: 2.334275 | lrm: 0.11 | dt: 7640ms | tok/sec: 128,669 | mfu: 2.0% | epoch: 7 | remaining: 1936s    
step 03562 (94.6%) | loss: 2.334009 | lrm: 0.11 | dt: 7697ms | tok/sec: 127,711 | mfu: 2.0% | epoch: 7 | remaining: 1928s    
step 03563 (94.6%) | loss: 2.335296 | lrm: 0.11 | dt: 7690ms | tok/sec: 127,835 | mfu: 2.0% | epoch: 7 | remaining: 1920s    
step 03564 (94.7%) | loss: 2.334171 | lrm: 0.11 | dt: 9734ms | tok/sec: 100,988 | mfu: 1.6% | epoch: 7 | remaining: 1911s    
step 03565 (94.7%) | loss: 2.334611 | lrm: 0.11 | dt: 8598ms | tok/sec: 114,335 | mfu: 1.8% | epoch: 7 | remaining: 1902s    
step 03566 (94.7%) | loss: 2.331666 | lrm: 0.11 | dt: 8302ms | tok/sec: 118,404 | mfu: 1.9% | epoch: 7 | remaining: 1894s    
step 03567 (94.7%) | loss: 2.333855 | lrm: 0.11 | dt: 8056ms | tok/sec: 122,029 | mfu: 1.9% | epoch: 7 | remaining: 1886s    
step 03568 (94.8%) | loss: 2.324646 | lrm: 0.10 | dt: 7823ms | tok/sec: 125,667 | mfu: 2.0% | epoch: 7 | remaining: 1878s    
step 03569 (94.8%) | loss: 2.326673 | lrm: 0.10 | dt: 7881ms | tok/sec: 124,737 | mfu: 2.0% | epoch: 7 | remaining: 1870s    
step 03570 (94.8%) | loss: 2.330424 | lrm: 0.10 | dt: 7883ms | tok/sec: 124,711 | mfu: 2.0% | epoch: 7 | remaining: 1862s    
step 03571 (94.8%) | loss: 2.333620 | lrm: 0.10 | dt: 7872ms | tok/sec: 124,884 | mfu: 2.0% | epoch: 7 | remaining: 1854s    
step 03572 (94.8%) | loss: 2.339524 | lrm: 0.10 | dt: 7833ms | tok/sec: 125,504 | mfu: 2.0% | epoch: 7 | remaining: 1846s    
step 03573 (94.9%) | loss: 2.341955 | lrm: 0.10 | dt: 7857ms | tok/sec: 125,122 | mfu: 2.0% | epoch: 7 | remaining: 1839s    
step 03574 (94.9%) | loss: 2.337056 | lrm: 0.10 | dt: 7894ms | tok/sec: 124,534 | mfu: 2.0% | epoch: 7 | remaining: 1831s    
step 03575 (94.9%) | loss: 2.336899 | lrm: 0.10 | dt: 7903ms | tok/sec: 124,396 | mfu: 2.0% | epoch: 7 | remaining: 1823s    
step 03576 (94.9%) | loss: 2.333884 | lrm: 0.10 | dt: 7862ms | tok/sec: 125,028 | mfu: 2.0% | epoch: 7 | remaining: 1815s    
step 03577 (95.0%) | loss: 2.335346 | lrm: 0.10 | dt: 7897ms | tok/sec: 124,481 | mfu: 2.0% | epoch: 7 | remaining: 1807s    
step 03578 (95.0%) | loss: 2.328428 | lrm: 0.10 | dt: 7879ms | tok/sec: 124,765 | mfu: 2.0% | epoch: 7 | remaining: 1799s    
step 03579 (95.0%) | loss: 2.326478 | lrm: 0.10 | dt: 7924ms | tok/sec: 124,062 | mfu: 1.9% | epoch: 7 | remaining: 1791s    
step 03580 (95.0%) | loss: 2.324818 | lrm: 0.10 | dt: 7938ms | tok/sec: 123,844 | mfu: 1.9% | epoch: 7 | remaining: 1783s    
step 03581 (95.0%) | loss: 2.327348 | lrm: 0.10 | dt: 7895ms | tok/sec: 124,514 | mfu: 2.0% | epoch: 7 | remaining: 1775s    
step 03582 (95.1%) | loss: 2.333715 | lrm: 0.10 | dt: 7908ms | tok/sec: 124,307 | mfu: 1.9% | epoch: 7 | remaining: 1767s    
step 03583 (95.1%) | loss: 2.331436 | lrm: 0.10 | dt: 7816ms | tok/sec: 125,771 | mfu: 2.0% | epoch: 7 | remaining: 1760s    
step 03584 (95.1%) | loss: 2.331785 | lrm: 0.10 | dt: 7927ms | tok/sec: 124,018 | mfu: 1.9% | epoch: 7 | remaining: 1752s    
step 03585 (95.1%) | loss: 2.324318 | lrm: 0.10 | dt: 7925ms | tok/sec: 124,044 | mfu: 1.9% | epoch: 7 | remaining: 1744s    
step 03586 (95.2%) | loss: 2.329479 | lrm: 0.10 | dt: 8233ms | tok/sec: 119,403 | mfu: 1.9% | epoch: 7 | remaining: 1736s    
step 03587 (95.2%) | loss: 2.331134 | lrm: 0.10 | dt: 9133ms | tok/sec: 107,632 | mfu: 1.7% | epoch: 7 | remaining: 1726s    
step 03588 (95.2%) | loss: 2.330865 | lrm: 0.10 | dt: 8407ms | tok/sec: 116,930 | mfu: 1.8% | epoch: 7 | remaining: 1718s    
step 03589 (95.2%) | loss: 2.333494 | lrm: 0.10 | dt: 8162ms | tok/sec: 120,441 | mfu: 1.9% | epoch: 7 | remaining: 1710s    
step 03590 (95.3%) | loss: 2.334793 | lrm: 0.09 | dt: 7746ms | tok/sec: 126,911 | mfu: 2.0% | epoch: 7 | remaining: 1702s    
step 03591 (95.3%) | loss: 2.335160 | lrm: 0.09 | dt: 7742ms | tok/sec: 126,967 | mfu: 2.0% | epoch: 7 | remaining: 1694s    
step 03592 (95.3%) | loss: 2.341586 | lrm: 0.09 | dt: 7739ms | tok/sec: 127,026 | mfu: 2.0% | epoch: 7 | remaining: 1687s    
step 03593 (95.3%) | loss: 2.341206 | lrm: 0.09 | dt: 7593ms | tok/sec: 129,463 | mfu: 2.0% | epoch: 7 | remaining: 1679s    
step 03594 (95.3%) | loss: 2.334910 | lrm: 0.09 | dt: 8485ms | tok/sec: 115,852 | mfu: 1.8% | epoch: 7 | remaining: 1671s    
step 03595 (95.4%) | loss: 2.330383 | lrm: 0.09 | dt: 8467ms | tok/sec: 116,096 | mfu: 1.8% | epoch: 7 | remaining: 1662s    
step 03596 (95.4%) | loss: 2.329530 | lrm: 0.09 | dt: 8355ms | tok/sec: 117,653 | mfu: 1.8% | epoch: 7 | remaining: 1654s    
step 03597 (95.4%) | loss: 2.331956 | lrm: 0.09 | dt: 7950ms | tok/sec: 123,652 | mfu: 1.9% | epoch: 7 | remaining: 1646s    
step 03598 (95.4%) | loss: 2.331073 | lrm: 0.09 | dt: 8026ms | tok/sec: 122,477 | mfu: 1.9% | epoch: 7 | remaining: 1638s    
step 03599 (95.5%) | loss: 2.325797 | lrm: 0.09 | dt: 8055ms | tok/sec: 122,046 | mfu: 1.9% | epoch: 7 | remaining: 1630s    
step 03600 (95.5%) | loss: 2.326284 | lrm: 0.09 | dt: 7943ms | tok/sec: 123,766 | mfu: 1.9% | epoch: 7 | remaining: 1622s    
step 03601 (95.5%) | loss: 2.328605 | lrm: 0.09 | dt: 7968ms | tok/sec: 123,377 | mfu: 1.9% | epoch: 7 | remaining: 1614s    
step 03602 (95.5%) | loss: 2.326536 | lrm: 0.09 | dt: 7924ms | tok/sec: 124,057 | mfu: 1.9% | epoch: 7 | remaining: 1606s    
step 03603 (95.5%) | loss: 2.321392 | lrm: 0.09 | dt: 7954ms | tok/sec: 123,583 | mfu: 1.9% | epoch: 7 | remaining: 1598s    
step 03604 (95.6%) | loss: 2.326734 | lrm: 0.09 | dt: 7985ms | tok/sec: 123,114 | mfu: 1.9% | epoch: 7 | remaining: 1590s    
step 03605 (95.6%) | loss: 2.330212 | lrm: 0.09 | dt: 7994ms | tok/sec: 122,966 | mfu: 1.9% | epoch: 7 | remaining: 1582s    
step 03606 (95.6%) | loss: 2.325683 | lrm: 0.09 | dt: 8005ms | tok/sec: 122,810 | mfu: 1.9% | epoch: 7 | remaining: 1574s    
step 03607 (95.6%) | loss: 2.320747 | lrm: 0.09 | dt: 7935ms | tok/sec: 123,888 | mfu: 1.9% | epoch: 7 | remaining: 1566s    
step 03608 (95.6%) | loss: 2.325249 | lrm: 0.09 | dt: 7895ms | tok/sec: 124,513 | mfu: 2.0% | epoch: 7 | remaining: 1558s    
step 03609 (95.7%) | loss: 2.328037 | lrm: 0.09 | dt: 7956ms | tok/sec: 123,561 | mfu: 1.9% | epoch: 7 | remaining: 1550s    
step 03610 (95.7%) | loss: 2.325051 | lrm: 0.09 | dt: 7943ms | tok/sec: 123,754 | mfu: 1.9% | epoch: 7 | remaining: 1542s    
step 03611 (95.7%) | loss: 2.319424 | lrm: 0.09 | dt: 7960ms | tok/sec: 123,492 | mfu: 1.9% | epoch: 7 | remaining: 1534s    
step 03612 (95.7%) | loss: 2.324032 | lrm: 0.09 | dt: 7959ms | tok/sec: 123,520 | mfu: 1.9% | epoch: 7 | remaining: 1526s    
step 03613 (95.8%) | loss: 2.317329 | lrm: 0.08 | dt: 7962ms | tok/sec: 123,461 | mfu: 1.9% | epoch: 7 | remaining: 1518s    
step 03614 (95.8%) | loss: 2.318049 | lrm: 0.08 | dt: 7969ms | tok/sec: 123,362 | mfu: 1.9% | epoch: 7 | remaining: 1510s    
step 03615 (95.8%) | loss: 2.309848 | lrm: 0.08 | dt: 7942ms | tok/sec: 123,771 | mfu: 1.9% | epoch: 7 | remaining: 1502s    
step 03616 (95.8%) | loss: 2.307578 | lrm: 0.08 | dt: 8003ms | tok/sec: 122,833 | mfu: 1.9% | epoch: 7 | remaining: 1494s    
step 03617 (95.8%) | loss: 2.310479 | lrm: 0.08 | dt: 7961ms | tok/sec: 123,474 | mfu: 1.9% | epoch: 7 | remaining: 1486s    
step 03618 (95.9%) | loss: 2.315638 | lrm: 0.08 | dt: 8011ms | tok/sec: 122,712 | mfu: 1.9% | epoch: 7 | remaining: 1478s    
step 03619 (95.9%) | loss: 2.316545 | lrm: 0.08 | dt: 8025ms | tok/sec: 122,498 | mfu: 1.9% | epoch: 7 | remaining: 1470s    
step 03620 (95.9%) | loss: 2.321730 | lrm: 0.08 | dt: 8000ms | tok/sec: 122,886 | mfu: 1.9% | epoch: 7 | remaining: 1462s    
step 03621 (95.9%) | loss: 2.321034 | lrm: 0.08 | dt: 7974ms | tok/sec: 123,283 | mfu: 1.9% | epoch: 7 | remaining: 1454s    
step 03622 (96.0%) | loss: 2.327257 | lrm: 0.08 | dt: 7968ms | tok/sec: 123,379 | mfu: 1.9% | epoch: 7 | remaining: 1446s    
step 03623 (96.0%) | loss: 2.322805 | lrm: 0.08 | dt: 8021ms | tok/sec: 122,562 | mfu: 1.9% | epoch: 7 | remaining: 1438s    
step 03624 (96.0%) | loss: 2.321407 | lrm: 0.08 | dt: 7961ms | tok/sec: 123,474 | mfu: 1.9% | epoch: 7 | remaining: 1430s    
step 03625 (96.0%) | loss: 2.317425 | lrm: 0.08 | dt: 7968ms | tok/sec: 123,379 | mfu: 1.9% | epoch: 7 | remaining: 1423s    
step 03626 (96.0%) | loss: 2.322594 | lrm: 0.08 | dt: 7961ms | tok/sec: 123,485 | mfu: 1.9% | epoch: 7 | remaining: 1415s    
step 03627 (96.1%) | loss: 2.322895 | lrm: 0.08 | dt: 7986ms | tok/sec: 123,097 | mfu: 1.9% | epoch: 7 | remaining: 1407s    
step 03628 (96.1%) | loss: 2.316867 | lrm: 0.08 | dt: 7920ms | tok/sec: 124,126 | mfu: 1.9% | epoch: 7 | remaining: 1399s    
step 03629 (96.1%) | loss: 2.317726 | lrm: 0.08 | dt: 8017ms | tok/sec: 122,621 | mfu: 1.9% | epoch: 7 | remaining: 1391s    
step 03630 (96.1%) | loss: 2.317939 | lrm: 0.08 | dt: 7973ms | tok/sec: 123,298 | mfu: 1.9% | epoch: 7 | remaining: 1383s    
step 03631 (96.2%) | loss: 2.312161 | lrm: 0.08 | dt: 7946ms | tok/sec: 123,721 | mfu: 1.9% | epoch: 7 | remaining: 1375s    
